TIME,OPCODE,ACK/NACK,REASON
2023-08-23 15:39:35.112,0xFF,TX,ACK
2023-08-23 15:39:35.488,0xFF,TX,ACK
2023-08-23 15:39:35.757,0xFF,TX,ACK
2023-08-23 15:39:36.119,0xFF,TX,ACK
2023-08-23 15:39:36.464,0xFF,TX,ACK
2023-08-23 15:39:36.749,0xFF,TX,ACK
2023-08-23 15:39:37.019,0xFF,TX,ACK
2023-08-23 15:39:37.394,0xFF,TX,ACK
2023-08-23 15:39:37.860,0xFF,TX,ACK
2023-08-23 15:39:38.312,0xFF,TX,ACK
2023-08-23 15:39:38.838,0xFF,TX,ACK
2023-08-23 15:39:39.259,0xFF,TX,ACK
2023-08-23 15:39:39.694,0xFF,TX,ACK
2023-08-23 15:39:40.146,0xFF,TX,ACK
2023-08-23 15:39:40.552,0xFF,TX,ACK
2023-08-23 15:39:40.897,0xFF,TX,ACK
2023-08-23 15:39:41.362,0xFF,TX,ACK
2023-08-23 15:39:41.843,0xFF,TX,ACK
2023-08-23 15:39:42.293,0xFF,TX,ACK
2023-08-23 15:39:42.715,0xFF,TX,ACK
2023-08-23 15:39:43.196,0xFF,TX,ACK
2023-08-23 15:39:43.512,0xFF,TX,ACK
2023-08-23 15:39:43.902,0xFF,TX,ACK
2023-08-23 15:39:44.337,0xFF,TX,ACK
2023-08-23 15:39:44.818,0xFF,TX,ACK
2023-08-23 15:39:45.224,0xFF,TX,ACK
2023-08-23 15:39:45.704,0xFF,TX,ACK
2023-08-23 15:39:46.035,0xFF,TX,ACK
2023-08-23 15:39:46.559,0xFF,TX,ACK
2023-08-23 15:39:46.828,0xFF,TX,ACK
2023-08-23 15:39:47.062,0xFF,TX,ACK
2023-08-23 15:39:47.322,0xFF,TX,ACK
2023-08-23 15:39:47.639,0xFF,TX,ACK
2023-08-23 15:39:48.044,0xFF,TX,ACK
2023-08-23 15:39:48.344,0xFF,TX,ACK
2023-08-23 15:39:48.749,0xFF,TX,ACK
2023-08-23 15:39:49.033,0xFF,TX,ACK
2023-08-23 15:39:49.333,0xFF,TX,ACK
2023-08-23 15:39:49.619,0xFF,TX,ACK
2023-08-23 15:39:49.964,0xFF,TX,ACK
2023-08-23 15:39:50.310,0xFF,TX,ACK
2023-08-23 15:39:50.581,0xFF,TX,ACK
2023-08-23 15:39:50.836,0xFF,TX,ACK
2023-08-23 15:39:51.166,0xFF,TX,ACK
2023-08-23 15:39:51.392,0xFF,TX,ACK
2023-08-23 15:39:51.752,0xFF,TX,ACK
2023-08-23 15:39:52.082,0xFF,TX,ACK
2023-08-23 15:39:52.443,0xFF,TX,ACK
2023-08-23 15:39:52.878,0xFF,TX,ACK
2023-08-23 15:39:53.193,0xFF,TX,ACK
2023-08-23 15:39:53.539,0xFF,TX,ACK
2023-08-23 15:39:53.930,0xFF,TX,ACK
2023-08-23 15:39:54.215,0xFF,TX,ACK
2023-08-23 15:39:54.559,0xFF,TX,ACK
2023-08-23 15:39:55.041,0xFF,TX,ACK
2023-08-23 15:39:55.387,0xFF,TX,ACK
2023-08-23 15:39:55.702,0xFF,TX,ACK
2023-08-23 15:39:55.957,0xFF,TX,ACK
2023-08-23 15:39:56.257,0xFF,TX,ACK
2023-08-23 15:39:56.678,0xFF,TX,ACK
2023-08-23 15:39:57.008,0xFF,TX,ACK
2023-08-23 15:39:57.323,0xFF,TX,ACK
2023-08-23 15:39:57.773,0xFF,TX,ACK
2023-08-23 15:39:58.134,0xFF,TX,ACK
2023-08-23 15:39:58.405,0xFF,TX,ACK
2023-08-23 15:39:58.780,0xFF,TX,ACK
2023-08-23 15:39:58.975,0xFF,TX,ACK
2023-08-23 15:39:59.335,0xFF,TX,ACK
2023-08-23 15:39:59.726,0xFF,TX,ACK
2023-08-23 15:40:00.072,0xFF,TX,ACK
2023-08-23 15:40:00.522,0xFF,TX,ACK
2023-08-23 15:40:00.897,0xFF,TX,ACK
2023-08-23 15:40:01.274,0xFF,TX,ACK
2023-08-23 15:40:01.664,0xFF,TX,ACK
2023-08-23 15:40:02.100,0xFF,TX,ACK
2023-08-23 15:40:02.370,0xFF,TX,ACK
2023-08-23 15:40:02.896,0xFF,TX,ACK
2023-08-23 15:40:03.302,0xFF,TX,ACK
2023-08-23 15:40:03.572,0xFF,TX,ACK
2023-08-23 15:40:03.963,0xFF,TX,ACK
2023-08-23 15:40:04.369,0xFF,TX,ACK
2023-08-23 15:40:04.729,0xFF,TX,ACK
2023-08-23 15:40:05.075,0xFF,TX,ACK
2023-08-23 15:40:05.526,0xFF,TX,ACK
2023-08-23 15:40:05.707,0xFF,TX,ACK
2023-08-23 15:40:06.052,0xFF,TX,ACK
2023-08-23 15:40:06.502,0xFF,TX,ACK
2023-08-23 15:40:06.953,0xFF,TX,ACK
2023-08-23 15:40:07.344,0xFF,TX,ACK
2023-08-23 15:40:07.824,0xFF,TX,ACK
2023-08-23 15:40:08.109,0xFF,TX,ACK
2023-08-23 15:40:08.456,0xFF,TX,ACK
2023-08-23 15:40:08.846,0xFF,TX,ACK
2023-08-23 15:40:09.296,0xFF,TX,ACK
2023-08-23 15:40:09.552,0xFF,TX,ACK
2023-08-23 15:40:09.957,0xFF,TX,ACK
2023-08-23 15:40:10.408,0xFF,TX,ACK
2023-08-23 15:40:10.708,0xFF,TX,ACK
2023-08-23 15:40:11.099,0xFF,TX,ACK
2023-08-23 15:40:11.489,0xFF,TX,ACK
2023-08-23 15:40:11.804,0xFF,TX,ACK
2023-08-23 15:40:12.329,0xFF,TX,ACK
2023-08-23 15:40:12.810,0xFF,TX,ACK
2023-08-23 15:40:13.350,0xFF,TX,ACK
2023-08-23 15:40:13.710,0xFF,TX,ACK
2023-08-23 15:40:14.145,0xFF,TX,ACK
2023-08-23 15:40:14.476,0xFF,TX,ACK
2023-08-23 15:40:14.806,0xFF,TX,ACK
2023-08-23 15:40:15.002,0xFF,TX,ACK
2023-08-23 15:40:15.257,0xFF,TX,ACK
2023-08-23 15:40:15.737,0xFF,TX,ACK
2023-08-23 15:40:16.142,0xFF,TX,ACK
2023-08-23 15:40:16.502,0xFF,TX,ACK
2023-08-23 15:40:16.908,0xFF,TX,ACK
2023-08-23 15:40:17.313,0xFF,TX,ACK
2023-08-23 15:40:17.628,0xFF,TX,ACK
2023-08-23 15:40:17.883,0xFF,TX,ACK
2023-08-23 15:40:18.349,0xFF,TX,ACK
2023-08-23 15:40:18.784,0xFF,TX,ACK
2023-08-23 15:40:19.251,0xFF,TX,ACK
2023-08-23 15:40:19.672,0xFF,TX,ACK
2023-08-23 15:40:19.942,0xFF,TX,ACK
2023-08-23 15:40:20.347,0xFF,TX,ACK
2023-08-23 15:40:20.737,0xFF,TX,ACK
2023-08-23 15:40:21.159,0xFF,TX,ACK
2023-08-23 15:40:21.550,0xFF,TX,ACK
2023-08-23 15:40:21.865,0xFF,TX,ACK
2023-08-23 15:40:22.211,0xFF,TX,ACK
2023-08-23 15:40:22.617,0xFF,TX,ACK
2023-08-23 15:40:22.948,0xFF,TX,ACK
2023-08-23 15:40:23.414,0xFF,TX,ACK
2023-08-23 15:40:23.804,0xFF,TX,ACK
2023-08-23 15:40:24.090,0xFF,TX,ACK
2023-08-23 15:40:24.181,0xFF,TX,ACK
2023-08-23 15:40:24.256,0xFF,TX,ACK
2023-08-23 15:40:24.602,0xFF,TX,ACK
2023-08-23 15:40:25.023,0xFF,TX,ACK
2023-08-23 15:40:25.457,0xFF,TX,ACK
2023-08-23 15:40:25.729,0xFF,TX,ACK
2023-08-23 15:40:26.166,0xFF,TX,ACK
2023-08-23 15:40:26.632,0xFF,TX,ACK
2023-08-23 15:40:26.992,0xFF,TX,ACK
2023-08-23 15:40:27.322,0xFF,TX,ACK
2023-08-23 15:40:27.700,0xFF,TX,ACK
2023-08-23 15:40:28.136,0xFF,TX,ACK
2023-08-23 15:40:28.436,0xFF,TX,ACK
2023-08-23 15:40:28.563,0xFF,TX,ACK
2023-08-23 15:40:28.606,0xFF,TX,ACK
2023-08-23 15:40:28.741,0xFF,TX,ACK
2023-08-23 15:40:29.028,0xFF,TX,ACK
2023-08-23 15:40:29.373,0xFF,TX,ACK
2023-08-23 15:40:29.437,0xFF,TX,ACK
2023-08-23 15:40:29.443,0xFF,TX,ACK
2023-08-23 15:40:29.447,0xFF,TX,ACK
2023-08-23 15:40:29.782,0xFF,TX,ACK
2023-08-23 15:40:29.932,0xFF,TX,ACK
2023-08-23 15:40:30.128,0xFF,TX,ACK
2023-08-23 15:40:30.386,0xFF,TX,ACK
2023-08-23 15:40:30.776,0xFF,TX,ACK
2023-08-23 15:40:31.108,0xFF,TX,ACK
2023-08-23 15:40:31.410,0xFF,TX,ACK
2023-08-23 15:40:31.774,0xFF,TX,ACK
2023-08-23 15:40:32.225,0xFF,TX,ACK
2023-08-23 15:40:32.466,0xFF,TX,ACK
2023-08-23 15:40:32.677,0xFF,TX,ACK
2023-08-23 15:40:33.009,0xFF,TX,ACK
2023-08-23 15:40:33.295,0xFF,TX,ACK
2023-08-23 15:40:33.791,0xFF,TX,ACK
2023-08-23 15:40:34.227,0xFF,TX,ACK
2023-08-23 15:40:34.588,0xFF,TX,ACK
2023-08-23 15:40:34.888,0xFF,TX,ACK
2023-08-23 15:40:35.218,0xFF,TX,ACK
2023-08-23 15:40:35.639,0xFF,TX,ACK
2023-08-23 15:40:36.044,0xFF,TX,ACK
2023-08-23 15:40:36.405,0xFF,TX,ACK
2023-08-23 15:40:36.855,0xFF,TX,ACK
2023-08-23 15:40:37.095,0xFF,TX,ACK
2023-08-23 15:40:37.320,0xFF,TX,ACK
2023-08-23 15:40:37.756,0xFF,TX,ACK
2023-08-23 15:40:38.131,0xFF,TX,ACK
2023-08-23 15:40:38.476,0xFF,TX,ACK
2023-08-23 15:40:38.731,0xFF,TX,ACK
2023-08-23 15:40:39.002,0xFF,TX,ACK
2023-08-23 15:40:39.347,0xFF,TX,ACK
2023-08-23 15:40:39.738,0xFF,TX,ACK
2023-08-23 15:40:40.159,0xFF,TX,ACK
2023-08-23 15:40:40.551,0xFF,TX,ACK
2023-08-23 15:40:40.927,0xFF,TX,ACK
2023-08-23 15:40:41.137,0xFF,TX,ACK
2023-08-23 15:40:41.408,0xFF,TX,ACK
2023-08-23 15:40:41.784,0xFF,TX,ACK
2023-08-23 15:40:42.309,0xFF,TX,ACK
2023-08-23 15:40:42.745,0xFF,TX,ACK
2023-08-23 15:40:42.956,0xFF,TX,ACK
2023-08-23 15:40:43.317,0xFF,TX,ACK
2023-08-23 15:40:43.721,0xFF,TX,ACK
2023-08-23 15:40:44.126,0xFF,TX,ACK
2023-08-23 15:40:44.474,0xFF,TX,ACK
2023-08-23 15:40:44.478,0xFF,TX,ACK
2023-08-23 15:40:44.481,0xFF,TX,ACK
2023-08-23 15:40:44.615,0xFF,TX,ACK
2023-08-23 15:40:44.931,0xFF,TX,ACK
2023-08-23 15:40:44.950,0xFF,TX,ACK
2023-08-23 15:40:44.962,0xFF,TX,ACK
2023-08-23 15:40:44.966,0xFF,TX,ACK
2023-08-23 15:40:44.969,0xFF,TX,ACK
2023-08-23 15:40:44.973,0xFF,TX,ACK
2023-08-23 15:40:44.977,0xFF,TX,ACK
2023-08-23 15:40:44.981,0xFF,TX,ACK
2023-08-23 15:40:44.985,0xFF,TX,ACK
2023-08-23 15:40:44.989,0xFF,TX,ACK
2023-08-23 15:40:44.993,0xFF,TX,ACK
2023-08-23 15:40:44.996,0xFF,TX,ACK
2023-08-23 15:40:44.999,0xFF,TX,ACK
2023-08-23 15:40:45.002,0xFF,TX,ACK
2023-08-23 15:40:45.070,0xFF,TX,ACK
2023-08-23 15:40:45.089,0xFF,TX,ACK
2023-08-23 15:40:45.288,0xFF,TX,ACK
2023-08-23 15:40:45.292,0xFF,TX,ACK
2023-08-23 15:40:45.302,0xFF,TX,ACK
2023-08-23 15:40:45.415,0xFF,TX,ACK
2023-08-23 15:40:45.503,0xFF,TX,ACK
2023-08-23 15:40:45.600,0xFF,TX,ACK
2023-08-23 15:40:45.678,0xFF,TX,ACK
2023-08-23 15:40:45.829,0xFF,TX,ACK
2023-08-23 15:40:45.997,0xFF,TX,ACK
2023-08-23 15:40:46.012,0xFF,TX,ACK
2023-08-23 15:40:46.028,0xFF,TX,ACK
2023-08-23 15:40:46.239,0xFF,TX,ACK
2023-08-23 15:40:46.560,0xFF,TX,ACK
2023-08-23 15:40:46.980,0xFF,TX,ACK
2023-08-23 15:40:47.265,0xFF,TX,ACK
2023-08-23 15:40:47.611,0xFF,TX,ACK
2023-08-23 15:40:48.018,0xFF,TX,ACK
2023-08-23 15:40:48.349,0xFF,TX,ACK
2023-08-23 15:40:48.754,0xFF,TX,ACK
2023-08-23 15:40:49.235,0xFF,TX,ACK
2023-08-23 15:40:49.595,0xFF,TX,ACK
2023-08-23 15:40:49.910,0xFF,TX,ACK
2023-08-23 15:40:50.091,0xFF,TX,ACK
2023-08-23 15:40:50.136,0xFF,TX,ACK
2023-08-23 15:40:50.436,0xFF,TX,ACK
2023-08-23 15:40:50.962,0xFF,TX,ACK
2023-08-23 15:40:51.323,0xFF,TX,ACK
2023-08-23 15:40:51.698,0xFF,TX,ACK
2023-08-23 15:40:52.029,0xFF,TX,ACK
2023-08-23 15:40:52.299,0xFF,TX,ACK
2023-08-23 15:40:52.675,0xFF,TX,ACK
2023-08-23 15:40:53.126,0xFF,TX,ACK
2023-08-23 15:40:53.711,0xFF,TX,ACK
2023-08-23 15:40:54.147,0xFF,TX,ACK
2023-08-23 15:40:54.493,0xFF,TX,ACK
2023-08-23 15:40:54.928,0xFF,TX,ACK
2023-08-23 15:40:55.470,0xFF,TX,ACK
2023-08-23 15:40:55.890,0xFF,TX,ACK
2023-08-23 15:40:56.386,0xFF,TX,ACK
2023-08-23 15:40:56.686,0xFF,TX,ACK
2023-08-23 15:40:57.017,0xFF,TX,ACK
2023-08-23 15:40:57.393,0xFF,TX,ACK
2023-08-23 15:40:57.753,0xFF,TX,ACK
2023-08-23 15:40:58.158,0xFF,TX,ACK
2023-08-23 15:40:58.562,0xFF,TX,ACK
2023-08-23 15:40:59.073,0xFF,TX,ACK
2023-08-23 15:40:59.554,0xFF,TX,ACK
2023-08-23 15:40:59.918,0xFF,TX,ACK
2023-08-23 15:41:00.099,0xFF,TX,ACK
2023-08-23 15:41:00.415,0xFF,TX,ACK
2023-08-23 15:41:00.670,0xFF,TX,ACK
2023-08-23 15:41:01.000,0xFF,TX,ACK
2023-08-23 15:41:01.270,0xFF,TX,ACK
2023-08-23 15:41:01.332,0xFF,TX,ACK
2023-08-23 15:41:01.587,0xFF,TX,ACK
2023-08-23 15:41:01.934,0xFF,TX,ACK
2023-08-23 15:41:02.130,0xFF,TX,ACK
2023-08-23 15:41:02.385,0xFF,TX,ACK
2023-08-23 15:41:02.746,0xFF,TX,ACK
2023-08-23 15:41:02.750,0xFF,TX,ACK
2023-08-23 15:41:02.754,0xFF,TX,ACK
2023-08-23 15:41:02.776,0xFF,TX,ACK
2023-08-23 15:41:03.152,0xFF,TX,ACK
2023-08-23 15:41:03.243,0xFF,TX,ACK
2023-08-23 15:41:03.530,0xFF,TX,ACK
2023-08-23 15:41:03.834,0xFF,TX,ACK
2023-08-23 15:41:04.105,0xFF,TX,ACK
2023-08-23 15:41:04.406,0xFF,TX,ACK
2023-08-23 15:41:04.526,0xFF,TX,ACK
2023-08-23 15:41:04.617,0xFF,TX,ACK
2023-08-23 15:41:04.994,0xFF,TX,ACK
2023-08-23 15:41:05.132,0xFF,TX,ACK
2023-08-23 15:41:05.175,0xFF,TX,ACK
2023-08-23 15:41:05.580,0xFF,TX,ACK
2023-08-23 15:41:05.628,0xFF,TX,ACK
2023-08-23 15:41:05.632,0xFF,TX,ACK
2023-08-23 15:41:05.688,0xFF,TX,ACK
2023-08-23 15:41:06.032,0xFF,TX,ACK
2023-08-23 15:41:06.200,0xFF,TX,ACK
2023-08-23 15:41:06.203,0xFF,TX,ACK
2023-08-23 15:41:06.207,0xFF,TX,ACK
2023-08-23 15:41:06.516,0xFF,TX,ACK
2023-08-23 15:41:06.905,0xFF,TX,ACK
2023-08-23 15:41:06.995,0xFF,TX,ACK
2023-08-23 15:41:07.206,0xFF,TX,ACK
2023-08-23 15:41:07.584,0xFF,TX,ACK
2023-08-23 15:41:08.005,0xFF,TX,ACK
2023-08-23 15:41:08.216,0xFF,TX,ACK
2023-08-23 15:41:08.322,0xFF,TX,ACK
2023-08-23 15:41:08.562,0xFF,TX,ACK
2023-08-23 15:41:08.670,0xFF,TX,ACK
2023-08-23 15:41:09.166,0xFF,TX,ACK
2023-08-23 15:41:09.215,0xFF,TX,ACK
2023-08-23 15:41:09.220,0xFF,TX,ACK
2023-08-23 15:41:09.408,0xFF,TX,ACK
2023-08-23 15:41:09.803,0xFF,TX,ACK
2023-08-23 15:41:10.090,0xFF,TX,ACK
2023-08-23 15:41:10.166,0xFF,TX,ACK
2023-08-23 15:41:10.500,0xFF,TX,ACK
2023-08-23 15:41:10.666,0xFF,TX,ACK
2023-08-23 15:41:11.012,0xFF,TX,ACK
2023-08-23 15:41:11.045,0xFF,TX,ACK
2023-08-23 15:41:11.049,0xFF,TX,ACK
2023-08-23 15:41:11.053,0xFF,TX,ACK
2023-08-23 15:41:11.087,0xFF,TX,ACK
2023-08-23 15:41:11.391,0xFF,TX,ACK
2023-08-23 15:41:11.603,0xFF,TX,ACK
2023-08-23 15:41:11.813,0xFF,TX,ACK
2023-08-23 15:41:11.949,0xFF,TX,ACK
2023-08-23 15:41:12.070,0xFF,TX,ACK
2023-08-23 15:41:12.418,0xFF,TX,ACK
2023-08-23 15:41:12.555,0xFF,TX,ACK
2023-08-23 15:41:12.571,0xFF,TX,ACK
2023-08-23 15:41:13.010,0xFF,TX,ACK
2023-08-23 15:41:13.371,0xFF,TX,ACK
2023-08-23 15:41:13.656,0xFF,TX,ACK
2023-08-23 15:41:14.032,0xFF,TX,ACK
2023-08-23 15:41:14.153,0xFF,TX,ACK
2023-08-23 15:41:14.260,0xFF,TX,ACK
2023-08-23 15:41:14.470,0xFF,TX,ACK
2023-08-23 15:41:14.593,0xFF,TX,ACK
2023-08-23 15:41:14.597,0xFF,TX,ACK
2023-08-23 15:41:14.879,0xFF,TX,ACK
2023-08-23 15:41:15.180,0xFF,TX,ACK
2023-08-23 15:41:15.514,0xFF,TX,ACK
2023-08-23 15:41:15.769,0xFF,TX,ACK
2023-08-23 15:41:16.024,0xFF,TX,ACK
2023-08-23 15:41:16.280,0xFF,TX,ACK
2023-08-23 15:41:16.340,0xFF,TX,ACK
2023-08-23 15:41:16.656,0xFF,TX,ACK
2023-08-23 15:41:16.747,0xFF,TX,ACK
2023-08-23 15:41:17.019,0xFF,TX,ACK
2023-08-23 15:41:17.170,0xFF,TX,ACK
2023-08-23 15:41:17.426,0xFF,TX,ACK
2023-08-23 15:41:17.591,0xFF,TX,ACK
2023-08-23 15:41:17.757,0xFF,TX,ACK
2023-08-23 15:41:18.117,0xFF,TX,ACK
2023-08-23 15:41:18.253,0xFF,TX,ACK
2023-08-23 15:41:18.553,0xFF,TX,ACK
2023-08-23 15:41:18.914,0xFF,TX,ACK
2023-08-23 15:41:19.261,0xFF,TX,ACK
2023-08-23 15:41:19.697,0xFF,TX,ACK
2023-08-23 15:41:20.058,0xFF,TX,ACK
2023-08-23 15:41:20.434,0xFF,TX,ACK
2023-08-23 15:41:20.885,0xFF,TX,ACK
2023-08-23 15:41:21.275,0xFF,TX,ACK
2023-08-23 15:41:21.682,0xFF,TX,ACK
2023-08-23 15:41:22.224,0xFF,TX,ACK
2023-08-23 15:41:22.585,0xFF,TX,ACK
2023-08-23 15:41:22.974,0xFF,TX,ACK
2023-08-23 15:41:23.244,0xFF,TX,ACK
2023-08-23 15:41:23.620,0xFF,TX,ACK
2023-08-23 15:41:23.890,0xFF,TX,ACK
2023-08-23 15:41:24.191,0xFF,TX,ACK
2023-08-23 15:41:24.715,0xFF,TX,ACK
2023-08-23 15:41:24.910,0xFF,TX,ACK
2023-08-23 15:41:25.301,0xFF,TX,ACK
2023-08-23 15:41:25.646,0xFF,TX,ACK
2023-08-23 15:41:26.082,0xFF,TX,ACK
2023-08-23 15:41:26.366,0xFF,TX,ACK
2023-08-23 15:41:26.668,0xFF,TX,ACK
2023-08-23 15:41:26.969,0xFF,TX,ACK
2023-08-23 15:41:27.344,0xFF,TX,ACK
2023-08-23 15:41:27.614,0xFF,TX,ACK
2023-08-23 15:41:27.990,0xFF,TX,ACK
2023-08-23 15:41:28.381,0xFF,TX,ACK
2023-08-23 15:41:28.907,0xFF,TX,ACK
2023-08-23 15:41:29.162,0xFF,TX,ACK
2023-08-23 15:41:29.523,0xFF,TX,ACK
2023-08-23 15:41:29.786,0xFF,TX,ACK
2023-08-23 15:41:29.791,0xFF,TX,ACK
2023-08-23 15:41:29.796,0xFF,TX,ACK
2023-08-23 15:41:29.800,0xFF,TX,ACK
2023-08-23 15:41:29.803,0xFF,TX,ACK
2023-08-23 15:41:30.132,0xFF,TX,ACK
2023-08-23 15:41:30.183,0xFF,TX,ACK
2023-08-23 15:41:30.195,0xFF,TX,ACK
2023-08-23 15:41:30.220,0xFF,TX,ACK
2023-08-23 15:41:30.556,0xFF,TX,ACK
2023-08-23 15:41:30.560,0xFF,TX,ACK
2023-08-23 15:41:30.565,0xFF,TX,ACK
2023-08-23 15:41:30.570,0xFF,TX,ACK
2023-08-23 15:41:30.574,0xFF,TX,ACK
2023-08-23 15:41:30.578,0xFF,TX,ACK
2023-08-23 15:41:30.583,0xFF,TX,ACK
2023-08-23 15:41:30.587,0xFF,TX,ACK
2023-08-23 15:41:30.591,0xFF,TX,ACK
2023-08-23 15:41:30.674,0xFF,TX,ACK
2023-08-23 15:41:30.692,0xFF,TX,ACK
2023-08-23 15:41:30.697,0xFF,TX,ACK
2023-08-23 15:41:30.701,0xFF,TX,ACK
2023-08-23 15:41:30.711,0xFF,TX,ACK
2023-08-23 15:41:30.716,0xFF,TX,ACK
2023-08-23 15:41:30.720,0xFF,TX,ACK
2023-08-23 15:41:30.751,0xFF,TX,ACK
2023-08-23 15:41:31.026,0xFF,TX,ACK
2023-08-23 15:41:31.357,0xFF,TX,ACK
2023-08-23 15:41:31.642,0xFF,TX,ACK
2023-08-23 15:41:32.003,0xFF,TX,ACK
2023-08-23 15:41:32.378,0xFF,TX,ACK
2023-08-23 15:41:32.708,0xFF,TX,ACK
2023-08-23 15:41:33.173,0xFF,TX,ACK
2023-08-23 15:41:33.474,0xFF,TX,ACK
2023-08-23 15:41:33.896,0xFF,TX,ACK
2023-08-23 15:41:34.287,0xFF,TX,ACK
2023-08-23 15:41:34.601,0xFF,TX,ACK
2023-08-23 15:41:35.081,0xFF,TX,ACK
2023-08-23 15:41:35.442,0xFF,TX,ACK
2023-08-23 15:41:35.892,0xFF,TX,ACK
2023-08-23 15:41:36.300,0xFF,TX,ACK
2023-08-23 15:41:36.617,0xFF,TX,ACK
2023-08-23 15:41:37.068,0xFF,TX,ACK
2023-08-23 15:41:37.445,0xFF,TX,ACK
2023-08-23 15:41:37.835,0xFF,TX,ACK
2023-08-23 15:41:38.120,0xFF,TX,ACK
2023-08-23 15:41:38.436,0xFF,TX,ACK
2023-08-23 15:41:38.782,0xFF,TX,ACK
2023-08-23 15:41:39.172,0xFF,TX,ACK
2023-08-23 15:41:39.457,0xFF,TX,ACK
2023-08-23 15:41:39.757,0xFF,TX,ACK
2023-08-23 15:41:40.148,0xFF,TX,ACK
2023-08-23 15:41:40.538,0xFF,TX,ACK
2023-08-23 15:41:40.883,0xFF,TX,ACK
2023-08-23 15:41:41.229,0xFF,TX,ACK
2023-08-23 15:41:41.650,0xFF,TX,ACK
2023-08-23 15:41:42.086,0xFF,TX,ACK
2023-08-23 15:41:42.445,0xFF,TX,ACK
2023-08-23 15:41:42.700,0xFF,TX,ACK
2023-08-23 15:41:43.136,0xFF,TX,ACK
2023-08-23 15:41:43.467,0xFF,TX,ACK
2023-08-23 15:41:43.887,0xFF,TX,ACK
2023-08-23 15:41:44.247,0xFF,TX,ACK
2023-08-23 15:41:44.667,0xFF,TX,ACK
2023-08-23 15:41:44.982,0xFF,TX,ACK
2023-08-23 15:41:45.297,0xFF,TX,ACK
2023-08-23 15:41:45.613,0xFF,TX,ACK
2023-08-23 15:41:46.110,0xFF,TX,ACK
2023-08-23 15:41:46.350,0xFF,TX,ACK
2023-08-23 15:41:46.726,0xFF,TX,ACK
2023-08-23 15:41:47.102,0xFF,TX,ACK
2023-08-23 15:41:47.401,0xFF,TX,ACK
2023-08-23 15:41:47.687,0xFF,TX,ACK
2023-08-23 15:41:47.971,0xFF,TX,ACK
2023-08-23 15:41:48.332,0xFF,TX,ACK
2023-08-23 15:41:48.766,0xFF,TX,ACK
2023-08-23 15:41:49.217,0xFF,TX,ACK
2023-08-23 15:41:49.668,0xFF,TX,ACK
2023-08-23 15:41:50.104,0xFF,TX,ACK
2023-08-23 15:41:50.359,0xFF,TX,ACK
2023-08-23 15:41:50.855,0xFF,TX,ACK
2023-08-23 15:41:51.171,0xFF,TX,ACK
2023-08-23 15:41:51.531,0xFF,TX,ACK
2023-08-23 15:41:51.861,0xFF,TX,ACK
2023-08-23 15:41:52.162,0xFF,TX,ACK
2023-08-23 15:41:52.538,0xFF,TX,ACK
2023-08-23 15:41:52.839,0xFF,TX,ACK
2023-08-23 15:41:53.050,0xFF,TX,ACK
2023-08-23 15:41:53.442,0xFF,TX,ACK
2023-08-23 15:41:53.757,0xFF,TX,ACK
2023-08-23 15:41:53.998,0xFF,TX,ACK
2023-08-23 15:41:54.283,0xFF,TX,ACK
2023-08-23 15:41:54.582,0xFF,TX,ACK
2023-08-23 15:41:54.897,0xFF,TX,ACK
2023-08-23 15:41:55.228,0xFF,TX,ACK
2023-08-23 15:41:55.499,0xFF,TX,ACK
2023-08-23 15:41:55.949,0xFF,TX,ACK
2023-08-23 15:41:56.294,0xFF,TX,ACK
2023-08-23 15:41:56.609,0xFF,TX,ACK
2023-08-23 15:41:56.955,0xFF,TX,ACK
2023-08-23 15:41:57.179,0xFF,TX,ACK
2023-08-23 15:41:57.584,0xFF,TX,ACK
2023-08-23 15:41:57.840,0xFF,TX,ACK
2023-08-23 15:41:58.170,0xFF,TX,ACK
2023-08-23 15:41:58.636,0xFF,TX,ACK
2023-08-23 15:41:59.011,0xFF,TX,ACK
2023-08-23 15:41:59.356,0xFF,TX,ACK
2023-08-23 15:41:59.626,0xFF,TX,ACK
2023-08-23 15:42:00.138,0xFF,TX,ACK
2023-08-23 15:42:00.633,0xFF,TX,ACK
2023-08-23 15:42:00.949,0xFF,TX,ACK
2023-08-23 15:42:01.324,0xFF,TX,ACK
2023-08-23 15:42:01.777,0xFF,TX,ACK
2023-08-23 15:42:02.168,0xFF,TX,ACK
2023-08-23 15:42:02.557,0xFF,TX,ACK
2023-08-23 15:42:02.857,0xFF,TX,ACK
2023-08-23 15:42:03.202,0xFF,TX,ACK
2023-08-23 15:42:03.592,0xFF,TX,ACK
2023-08-23 15:42:03.892,0xFF,TX,ACK
2023-08-23 15:42:04.221,0xFF,TX,ACK
2023-08-23 15:42:04.687,0xFF,TX,ACK
2023-08-23 15:42:05.034,0xFF,TX,ACK
2023-08-23 15:42:05.456,0xFF,TX,ACK
2023-08-23 15:42:05.696,0xFF,TX,ACK
2023-08-23 15:42:06.161,0xFF,TX,ACK
2023-08-23 15:42:06.582,0xFF,TX,ACK
2023-08-23 15:42:06.928,0xFF,TX,ACK
2023-08-23 15:42:07.378,0xFF,TX,ACK
2023-08-23 15:42:07.754,0xFF,TX,ACK
2023-08-23 15:42:08.220,0xFF,TX,ACK
2023-08-23 15:42:08.520,0xFF,TX,ACK
