TIME,OPCODE,ACK/NACK,REASON
2023-08-23 15:30:25.095,0xFF,TX,ACK
2023-08-23 15:30:25.485,0xFF,TX,ACK
2023-08-23 15:30:25.785,0xFF,TX,ACK
2023-08-23 15:30:26.175,0xFF,TX,ACK
2023-08-23 15:30:26.580,0xFF,TX,ACK
2023-08-23 15:30:26.971,0xFF,TX,ACK
2023-08-23 15:30:27.452,0xFF,TX,ACK
2023-08-23 15:30:27.901,0xFF,TX,ACK
2023-08-23 15:30:28.518,0xFF,TX,ACK
2023-08-23 15:30:29.074,0xFF,TX,ACK
2023-08-23 15:30:29.525,0xFF,TX,ACK
2023-08-23 15:30:30.020,0xFF,TX,ACK
2023-08-23 15:30:30.501,0xFF,TX,ACK
2023-08-23 15:30:30.965,0xFF,TX,ACK
2023-08-23 15:30:31.280,0xFF,TX,ACK
2023-08-23 15:30:31.850,0xFF,TX,ACK
2023-08-23 15:30:32.392,0xFF,TX,ACK
2023-08-23 15:30:32.796,0xFF,TX,ACK
2023-08-23 15:30:33.278,0xFF,TX,ACK
2023-08-23 15:30:33.593,0xFF,TX,ACK
2023-08-23 15:30:34.104,0xFF,TX,ACK
2023-08-23 15:30:34.449,0xFF,TX,ACK
2023-08-23 15:30:34.929,0xFF,TX,ACK
2023-08-23 15:30:35.471,0xFF,TX,ACK
2023-08-23 15:30:35.816,0xFF,TX,ACK
2023-08-23 15:30:36.222,0xFF,TX,ACK
2023-08-23 15:30:36.778,0xFF,TX,ACK
2023-08-23 15:30:37.123,0xFF,TX,ACK
2023-08-23 15:30:37.573,0xFF,TX,ACK
2023-08-23 15:30:37.949,0xFF,TX,ACK
2023-08-23 15:30:38.594,0xFF,TX,ACK
2023-08-23 15:30:38.924,0xFF,TX,ACK
2023-08-23 15:30:39.360,0xFF,TX,ACK
2023-08-23 15:30:39.826,0xFF,TX,ACK
2023-08-23 15:30:40.411,0xFF,TX,ACK
2023-08-23 15:30:40.771,0xFF,TX,ACK
2023-08-23 15:30:41.161,0xFF,TX,ACK
2023-08-23 15:30:41.747,0xFF,TX,ACK
2023-08-23 15:30:42.122,0xFF,TX,ACK
2023-08-23 15:30:42.484,0xFF,TX,ACK
2023-08-23 15:30:42.995,0xFF,TX,ACK
2023-08-23 15:30:43.670,0xFF,TX,ACK
2023-08-23 15:30:44.076,0xFF,TX,ACK
2023-08-23 15:30:44.541,0xFF,TX,ACK
2023-08-23 15:30:44.916,0xFF,TX,ACK
2023-08-23 15:30:45.277,0xFF,TX,ACK
2023-08-23 15:30:45.607,0xFF,TX,ACK
2023-08-23 15:30:45.847,0xFF,TX,ACK
2023-08-23 15:30:46.238,0xFF,TX,ACK
2023-08-23 15:30:46.793,0xFF,TX,ACK
2023-08-23 15:30:47.378,0xFF,TX,ACK
2023-08-23 15:30:47.845,0xFF,TX,ACK
2023-08-23 15:30:48.251,0xFF,TX,ACK
2023-08-23 15:30:48.731,0xFF,TX,ACK
2023-08-23 15:30:49.212,0xFF,TX,ACK
2023-08-23 15:30:49.587,0xFF,TX,ACK
2023-08-23 15:30:50.144,0xFF,TX,ACK
2023-08-23 15:30:50.625,0xFF,TX,ACK
2023-08-23 15:30:50.971,0xFF,TX,ACK
2023-08-23 15:30:51.571,0xFF,TX,ACK
2023-08-23 15:30:51.931,0xFF,TX,ACK
2023-08-23 15:30:52.337,0xFF,TX,ACK
2023-08-23 15:30:52.563,0xFF,TX,ACK
2023-08-23 15:30:53.118,0xFF,TX,ACK
2023-08-23 15:30:53.614,0xFF,TX,ACK
2023-08-23 15:30:53.870,0xFF,TX,ACK
2023-08-23 15:30:54.260,0xFF,TX,ACK
2023-08-23 15:30:54.651,0xFF,TX,ACK
2023-08-23 15:30:54.936,0xFF,TX,ACK
2023-08-23 15:30:55.176,0xFF,TX,ACK
2023-08-23 15:30:55.776,0xFF,TX,ACK
2023-08-23 15:30:56.302,0xFF,TX,ACK
2023-08-23 15:30:56.721,0xFF,TX,ACK
2023-08-23 15:30:57.128,0xFF,TX,ACK
2023-08-23 15:30:57.654,0xFF,TX,ACK
2023-08-23 15:30:58.195,0xFF,TX,ACK
2023-08-23 15:30:58.511,0xFF,TX,ACK
2023-08-23 15:30:59.096,0xFF,TX,ACK
2023-08-23 15:30:59.742,0xFF,TX,ACK
2023-08-23 15:31:00.087,0xFF,TX,ACK
2023-08-23 15:31:00.613,0xFF,TX,ACK
2023-08-23 15:31:01.033,0xFF,TX,ACK
2023-08-23 15:31:01.317,0xFF,TX,ACK
2023-08-23 15:31:01.966,0xFF,TX,ACK
2023-08-23 15:31:02.116,0xFF,TX,ACK
2023-08-23 15:31:02.460,0xFF,TX,ACK
2023-08-23 15:31:03.136,0xFF,TX,ACK
2023-08-23 15:31:03.466,0xFF,TX,ACK
2023-08-23 15:31:03.856,0xFF,TX,ACK
2023-08-23 15:31:03.917,0xFF,TX,ACK
2023-08-23 15:31:03.993,0xFF,TX,ACK
2023-08-23 15:31:04.474,0xFF,TX,ACK
2023-08-23 15:31:04.955,0xFF,TX,ACK
2023-08-23 15:31:05.255,0xFF,TX,ACK
2023-08-23 15:31:05.885,0xFF,TX,ACK
2023-08-23 15:31:06.216,0xFF,TX,ACK
2023-08-23 15:31:06.591,0xFF,TX,ACK
2023-08-23 15:31:07.027,0xFF,TX,ACK
2023-08-23 15:31:07.463,0xFF,TX,ACK
2023-08-23 15:31:07.793,0xFF,TX,ACK
2023-08-23 15:31:08.273,0xFF,TX,ACK
2023-08-23 15:31:09.009,0xFF,TX,ACK
2023-08-23 15:31:09.625,0xFF,TX,ACK
2023-08-23 15:31:09.969,0xFF,TX,ACK
2023-08-23 15:31:10.345,0xFF,TX,ACK
2023-08-23 15:31:10.961,0xFF,TX,ACK
2023-08-23 15:31:11.532,0xFF,TX,ACK
2023-08-23 15:31:12.132,0xFF,TX,ACK
2023-08-23 15:31:12.628,0xFF,TX,ACK
2023-08-23 15:31:13.094,0xFF,TX,ACK
2023-08-23 15:31:13.874,0xFF,TX,ACK
2023-08-23 15:31:14.206,0xFF,TX,ACK
2023-08-23 15:31:14.701,0xFF,TX,ACK
2023-08-23 15:31:14.986,0xFF,TX,ACK
2023-08-23 15:31:15.288,0xFF,TX,ACK
2023-08-23 15:31:15.858,0xFF,TX,ACK
2023-08-23 15:31:16.323,0xFF,TX,ACK
2023-08-23 15:31:16.518,0xFF,TX,ACK
2023-08-23 15:31:16.923,0xFF,TX,ACK
2023-08-23 15:31:17.525,0xFF,TX,ACK
2023-08-23 15:31:17.825,0xFF,TX,ACK
2023-08-23 15:31:18.245,0xFF,TX,ACK
2023-08-23 15:31:18.666,0xFF,TX,ACK
2023-08-23 15:31:18.952,0xFF,TX,ACK
2023-08-23 15:31:19.388,0xFF,TX,ACK
2023-08-23 15:31:19.763,0xFF,TX,ACK
2023-08-23 15:31:20.259,0xFF,TX,ACK
2023-08-23 15:31:20.724,0xFF,TX,ACK
2023-08-23 15:31:20.997,0xFF,TX,ACK
2023-08-23 15:31:21.567,0xFF,TX,ACK
2023-08-23 15:31:22.017,0xFF,TX,ACK
2023-08-23 15:31:22.499,0xFF,TX,ACK
2023-08-23 15:31:22.754,0xFF,TX,ACK
2023-08-23 15:31:23.325,0xFF,TX,ACK
2023-08-23 15:31:23.820,0xFF,TX,ACK
2023-08-23 15:31:24.241,0xFF,TX,ACK
2023-08-23 15:31:24.601,0xFF,TX,ACK
2023-08-23 15:31:24.902,0xFF,TX,ACK
2023-08-23 15:31:25.171,0xFF,TX,ACK
2023-08-23 15:31:25.501,0xFF,TX,ACK
2023-08-23 15:31:25.891,0xFF,TX,ACK
2023-08-23 15:31:26.280,0xFF,TX,ACK
2023-08-23 15:31:26.700,0xFF,TX,ACK
2023-08-23 15:31:27.211,0xFF,TX,ACK
2023-08-23 15:31:27.692,0xFF,TX,ACK
2023-08-23 15:31:28.368,0xFF,TX,ACK
2023-08-23 15:31:28.774,0xFF,TX,ACK
2023-08-23 15:31:29.179,0xFF,TX,ACK
2023-08-23 15:31:29.764,0xFF,TX,ACK
2023-08-23 15:31:29.975,0xFF,TX,ACK
2023-08-23 15:31:30.350,0xFF,TX,ACK
2023-08-23 15:31:30.711,0xFF,TX,ACK
2023-08-23 15:31:31.312,0xFF,TX,ACK
2023-08-23 15:31:31.793,0xFF,TX,ACK
2023-08-23 15:31:32.274,0xFF,TX,ACK
2023-08-23 15:31:32.649,0xFF,TX,ACK
2023-08-23 15:31:32.937,0xFF,TX,ACK
2023-08-23 15:31:33.298,0xFF,TX,ACK
2023-08-23 15:31:33.673,0xFF,TX,ACK
2023-08-23 15:31:33.944,0xFF,TX,ACK
2023-08-23 15:31:34.515,0xFF,TX,ACK
2023-08-23 15:31:34.920,0xFF,TX,ACK
2023-08-23 15:31:35.385,0xFF,TX,ACK
2023-08-23 15:31:35.686,0xFF,TX,ACK
2023-08-23 15:31:36.061,0xFF,TX,ACK
2023-08-23 15:31:36.558,0xFF,TX,ACK
2023-08-23 15:31:36.963,0xFF,TX,ACK
2023-08-23 15:31:37.461,0xFF,TX,ACK
2023-08-23 15:31:37.943,0xFF,TX,ACK
2023-08-23 15:31:38.333,0xFF,TX,ACK
2023-08-23 15:31:38.708,0xFF,TX,ACK
2023-08-23 15:31:39.054,0xFF,TX,ACK
2023-08-23 15:31:39.520,0xFF,TX,ACK
2023-08-23 15:31:40.045,0xFF,TX,ACK
2023-08-23 15:31:40.480,0xFF,TX,ACK
2023-08-23 15:31:40.675,0xFF,TX,ACK
2023-08-23 15:31:41.186,0xFF,TX,ACK
2023-08-23 15:31:41.547,0xFF,TX,ACK
2023-08-23 15:31:42.162,0xFF,TX,ACK
2023-08-23 15:31:42.509,0xFF,TX,ACK
2023-08-23 15:31:43.290,0xFF,TX,ACK
2023-08-23 15:31:43.786,0xFF,TX,ACK
2023-08-23 15:31:44.522,0xFF,TX,ACK
2023-08-23 15:31:45.049,0xFF,TX,ACK
2023-08-23 15:31:45.710,0xFF,TX,ACK
2023-08-23 15:31:46.161,0xFF,TX,ACK
2023-08-23 15:31:46.580,0xFF,TX,ACK
2023-08-23 15:31:47.016,0xFF,TX,ACK
2023-08-23 15:31:47.694,0xFF,TX,ACK
2023-08-23 15:31:47.994,0xFF,TX,ACK
2023-08-23 15:31:48.309,0xFF,TX,ACK
2023-08-23 15:31:48.715,0xFF,TX,ACK
2023-08-23 15:31:49.468,0xFF,TX,ACK
2023-08-23 15:31:49.767,0xFF,TX,ACK
2023-08-23 15:31:49.822,0xFF,TX,ACK
2023-08-23 15:31:50.227,0xFF,TX,ACK
2023-08-23 15:31:50.300,0xFF,TX,ACK
2023-08-23 15:31:50.564,0xFF,TX,ACK
2023-08-23 15:31:50.568,0xFF,TX,ACK
2023-08-23 15:31:50.573,0xFF,TX,ACK
2023-08-23 15:31:50.577,0xFF,TX,ACK
2023-08-23 15:31:50.581,0xFF,TX,ACK
2023-08-23 15:31:50.585,0xFF,TX,ACK
2023-08-23 15:31:50.589,0xFF,TX,ACK
2023-08-23 15:31:50.593,0xFF,TX,ACK
2023-08-23 15:31:50.597,0xFF,TX,ACK
2023-08-23 15:31:50.601,0xFF,TX,ACK
2023-08-23 15:31:50.605,0xFF,TX,ACK
2023-08-23 15:31:50.609,0xFF,TX,ACK
2023-08-23 15:31:50.613,0xFF,TX,ACK
2023-08-23 15:31:50.617,0xFF,TX,ACK
2023-08-23 15:31:50.622,0xFF,TX,ACK
2023-08-23 15:31:50.639,0xFF,TX,ACK
2023-08-23 15:31:50.644,0xFF,TX,ACK
2023-08-23 15:31:50.764,0xFF,TX,ACK
2023-08-23 15:31:50.768,0xFF,TX,ACK
2023-08-23 15:31:50.772,0xFF,TX,ACK
2023-08-23 15:31:50.776,0xFF,TX,ACK
2023-08-23 15:31:50.794,0xFF,TX,ACK
2023-08-23 15:31:50.826,0xFF,TX,ACK
2023-08-23 15:31:50.932,0xFF,TX,ACK
2023-08-23 15:31:50.937,0xFF,TX,ACK
2023-08-23 15:31:50.942,0xFF,TX,ACK
2023-08-23 15:31:50.947,0xFF,TX,ACK
2023-08-23 15:31:50.951,0xFF,TX,ACK
2023-08-23 15:31:50.956,0xFF,TX,ACK
2023-08-23 15:31:50.960,0xFF,TX,ACK
2023-08-23 15:31:50.965,0xFF,TX,ACK
2023-08-23 15:31:50.969,0xFF,TX,ACK
2023-08-23 15:31:50.973,0xFF,TX,ACK
2023-08-23 15:31:50.978,0xFF,TX,ACK
2023-08-23 15:31:50.992,0xFF,TX,ACK
2023-08-23 15:31:51.009,0xFF,TX,ACK
2023-08-23 15:31:51.013,0xFF,TX,ACK
2023-08-23 15:31:51.018,0xFF,TX,ACK
2023-08-23 15:31:51.022,0xFF,TX,ACK
2023-08-23 15:31:51.027,0xFF,TX,ACK
2023-08-23 15:31:51.031,0xFF,TX,ACK
2023-08-23 15:31:51.035,0xFF,TX,ACK
2023-08-23 15:31:51.040,0xFF,TX,ACK
2023-08-23 15:31:51.044,0xFF,TX,ACK
2023-08-23 15:31:51.048,0xFF,TX,ACK
2023-08-23 15:31:51.113,0xFF,TX,ACK
2023-08-23 15:31:51.553,0xFF,TX,ACK
2023-08-23 15:31:51.943,0xFF,TX,ACK
2023-08-23 15:31:51.948,0xFF,TX,ACK
2023-08-23 15:31:52.021,0xFF,TX,ACK
2023-08-23 15:31:52.030,0xFF,TX,ACK
2023-08-23 15:31:52.066,0xFF,TX,ACK
2023-08-23 15:31:52.098,0xFF,TX,ACK
2023-08-23 15:31:52.105,0xFF,TX,ACK
2023-08-23 15:31:52.307,0xFF,TX,ACK
2023-08-23 15:31:52.414,0xFF,TX,ACK
2023-08-23 15:31:52.910,0xFF,TX,ACK
2023-08-23 15:31:53.231,0xFF,TX,ACK
2023-08-23 15:31:53.442,0xFF,TX,ACK
2023-08-23 15:31:54.013,0xFF,TX,ACK
2023-08-23 15:31:54.478,0xFF,TX,ACK
2023-08-23 15:31:54.822,0xFF,TX,ACK
2023-08-23 15:31:55.408,0xFF,TX,ACK
2023-08-23 15:31:55.994,0xFF,TX,ACK
2023-08-23 15:31:56.490,0xFF,TX,ACK
2023-08-23 15:31:57.029,0xFF,TX,ACK
2023-08-23 15:31:57.764,0xFF,TX,ACK
2023-08-23 15:31:58.260,0xFF,TX,ACK
2023-08-23 15:31:58.740,0xFF,TX,ACK
2023-08-23 15:31:59.086,0xFF,TX,ACK
2023-08-23 15:31:59.596,0xFF,TX,ACK
2023-08-23 15:32:00.091,0xFF,TX,ACK
2023-08-23 15:32:00.661,0xFF,TX,ACK
2023-08-23 15:32:01.172,0xFF,TX,ACK
2023-08-23 15:32:01.607,0xFF,TX,ACK
2023-08-23 15:32:02.314,0xFF,TX,ACK
2023-08-23 15:32:02.931,0xFF,TX,ACK
2023-08-23 15:32:03.472,0xFF,TX,ACK
2023-08-23 15:32:03.564,0xFF,TX,ACK
2023-08-23 15:32:03.881,0xFF,TX,ACK
2023-08-23 15:32:04.311,0xFF,TX,ACK
2023-08-23 15:32:04.703,0xFF,TX,ACK
2023-08-23 15:32:04.797,0xFF,TX,ACK
2023-08-23 15:32:04.814,0xFF,TX,ACK
2023-08-23 15:32:04.818,0xFF,TX,ACK
2023-08-23 15:32:04.823,0xFF,TX,ACK
2023-08-23 15:32:04.827,0xFF,TX,ACK
2023-08-23 15:32:05.203,0xFF,TX,ACK
2023-08-23 15:32:05.419,0xFF,TX,ACK
2023-08-23 15:32:05.571,0xFF,TX,ACK
2023-08-23 15:32:06.112,0xFF,TX,ACK
2023-08-23 15:32:06.623,0xFF,TX,ACK
2023-08-23 15:32:06.761,0xFF,TX,ACK
2023-08-23 15:32:07.136,0xFF,TX,ACK
2023-08-23 15:32:07.601,0xFF,TX,ACK
2023-08-23 15:32:07.932,0xFF,TX,ACK
2023-08-23 15:32:08.460,0xFF,TX,ACK
2023-08-23 15:32:08.836,0xFF,TX,ACK
2023-08-23 15:32:09.378,0xFF,TX,ACK
2023-08-23 15:32:09.843,0xFF,TX,ACK
2023-08-23 15:32:10.325,0xFF,TX,ACK
2023-08-23 15:32:10.851,0xFF,TX,ACK
2023-08-23 15:32:11.243,0xFF,TX,ACK
2023-08-23 15:32:11.258,0xFF,TX,ACK
2023-08-23 15:32:11.262,0xFF,TX,ACK
2023-08-23 15:32:11.266,0xFF,TX,ACK
2023-08-23 15:32:11.269,0xFF,TX,ACK
2023-08-23 15:32:11.753,0xFF,TX,ACK
2023-08-23 15:32:11.831,0xFF,TX,ACK
2023-08-23 15:32:12.374,0xFF,TX,ACK
2023-08-23 15:32:12.811,0xFF,TX,ACK
2023-08-23 15:32:13.351,0xFF,TX,ACK
2023-08-23 15:32:13.862,0xFF,TX,ACK
2023-08-23 15:32:14.373,0xFF,TX,ACK
2023-08-23 15:32:14.807,0xFF,TX,ACK
2023-08-23 15:32:15.167,0xFF,TX,ACK
2023-08-23 15:32:15.514,0xFF,TX,ACK
2023-08-23 15:32:15.905,0xFF,TX,ACK
2023-08-23 15:32:16.175,0xFF,TX,ACK
2023-08-23 15:32:16.701,0xFF,TX,ACK
2023-08-23 15:32:17.034,0xFF,TX,ACK
2023-08-23 15:32:17.593,0xFF,TX,ACK
2023-08-23 15:32:17.789,0xFF,TX,ACK
2023-08-23 15:32:18.196,0xFF,TX,ACK
2023-08-23 15:32:18.650,0xFF,TX,ACK
2023-08-23 15:32:19.013,0xFF,TX,ACK
2023-08-23 15:32:19.257,0xFF,TX,ACK
2023-08-23 15:32:19.317,0xFF,TX,ACK
2023-08-23 15:32:19.754,0xFF,TX,ACK
2023-08-23 15:32:20.057,0xFF,TX,ACK
2023-08-23 15:32:20.268,0xFF,TX,ACK
2023-08-23 15:32:20.631,0xFF,TX,ACK
2023-08-23 15:32:21.072,0xFF,TX,ACK
2023-08-23 15:32:21.344,0xFF,TX,ACK
2023-08-23 15:32:21.349,0xFF,TX,ACK
2023-08-23 15:32:21.353,0xFF,TX,ACK
2023-08-23 15:32:21.358,0xFF,TX,ACK
2023-08-23 15:32:21.479,0xFF,TX,ACK
2023-08-23 15:32:21.888,0xFF,TX,ACK
2023-08-23 15:32:22.431,0xFF,TX,ACK
2023-08-23 15:32:22.837,0xFF,TX,ACK
2023-08-23 15:32:23.258,0xFF,TX,ACK
2023-08-23 15:32:23.662,0xFF,TX,ACK
2023-08-23 15:32:23.917,0xFF,TX,ACK
2023-08-23 15:32:24.338,0xFF,TX,ACK
2023-08-23 15:32:24.908,0xFF,TX,ACK
2023-08-23 15:32:25.255,0xFF,TX,ACK
2023-08-23 15:32:25.660,0xFF,TX,ACK
2023-08-23 15:32:26.290,0xFF,TX,ACK
2023-08-23 15:32:26.816,0xFF,TX,ACK
2023-08-23 15:32:27.478,0xFF,TX,ACK
2023-08-23 15:32:27.913,0xFF,TX,ACK
2023-08-23 15:32:28.213,0xFF,TX,ACK
2023-08-23 15:32:28.468,0xFF,TX,ACK
2023-08-23 15:32:28.993,0xFF,TX,ACK
2023-08-23 15:32:29.413,0xFF,TX,ACK
2023-08-23 15:32:29.908,0xFF,TX,ACK
2023-08-23 15:32:30.284,0xFF,TX,ACK
2023-08-23 15:32:30.840,0xFF,TX,ACK
2023-08-23 15:32:31.501,0xFF,TX,ACK
2023-08-23 15:32:32.058,0xFF,TX,ACK
2023-08-23 15:32:32.373,0xFF,TX,ACK
2023-08-23 15:32:32.733,0xFF,TX,ACK
2023-08-23 15:32:33.184,0xFF,TX,ACK
2023-08-23 15:32:33.619,0xFF,TX,ACK
2023-08-23 15:32:33.995,0xFF,TX,ACK
2023-08-23 15:32:34.806,0xFF,TX,ACK
2023-08-23 15:32:35.573,0xFF,TX,ACK
2023-08-23 15:32:36.038,0xFF,TX,ACK
2023-08-23 15:32:36.399,0xFF,TX,ACK
2023-08-23 15:32:36.894,0xFF,TX,ACK
2023-08-23 15:32:37.254,0xFF,TX,ACK
2023-08-23 15:32:37.900,0xFF,TX,ACK
2023-08-23 15:32:38.456,0xFF,TX,ACK
2023-08-23 15:32:38.890,0xFF,TX,ACK
2023-08-23 15:32:39.356,0xFF,TX,ACK
2023-08-23 15:32:39.716,0xFF,TX,ACK
2023-08-23 15:32:39.987,0xFF,TX,ACK
2023-08-23 15:32:40.332,0xFF,TX,ACK
2023-08-23 15:32:40.888,0xFF,TX,ACK
2023-08-23 15:32:41.429,0xFF,TX,ACK
2023-08-23 15:32:41.879,0xFF,TX,ACK
2023-08-23 15:32:42.345,0xFF,TX,ACK
2023-08-23 15:32:42.916,0xFF,TX,ACK
2023-08-23 15:32:43.411,0xFF,TX,ACK
2023-08-23 15:32:43.968,0xFF,TX,ACK
2023-08-23 15:32:44.509,0xFF,TX,ACK
2023-08-23 15:32:45.139,0xFF,TX,ACK
2023-08-23 15:32:45.530,0xFF,TX,ACK
2023-08-23 15:32:46.101,0xFF,TX,ACK
2023-08-23 15:32:46.701,0xFF,TX,ACK
2023-08-23 15:32:47.301,0xFF,TX,ACK
2023-08-23 15:32:47.798,0xFF,TX,ACK
2023-08-23 15:32:48.338,0xFF,TX,ACK
2023-08-23 15:32:48.758,0xFF,TX,ACK
2023-08-23 15:32:49.142,0xFF,TX,ACK
2023-08-23 15:32:49.170,0xFF,TX,ACK
2023-08-23 15:32:49.174,0xFF,TX,ACK
2023-08-23 15:32:49.177,0xFF,TX,ACK
2023-08-23 15:32:49.181,0xFF,TX,ACK
2023-08-23 15:32:49.184,0xFF,TX,ACK
2023-08-23 15:32:49.189,0xFF,TX,ACK
2023-08-23 15:32:49.193,0xFF,TX,ACK
2023-08-23 15:32:49.197,0xFF,TX,ACK
2023-08-23 15:32:49.200,0xFF,TX,ACK
2023-08-23 15:32:49.203,0xFF,TX,ACK
2023-08-23 15:32:49.207,0xFF,TX,ACK
2023-08-23 15:32:49.210,0xFF,TX,ACK
2023-08-23 15:32:49.214,0xFF,TX,ACK
2023-08-23 15:32:49.217,0xFF,TX,ACK
2023-08-23 15:32:49.234,0xFF,TX,ACK
2023-08-23 15:32:49.238,0xFF,TX,ACK
2023-08-23 15:32:49.241,0xFF,TX,ACK
2023-08-23 15:32:49.245,0xFF,TX,ACK
2023-08-23 15:32:49.290,0xFF,TX,ACK
2023-08-23 15:32:49.718,0xFF,TX,ACK
2023-08-23 15:32:49.893,0xFF,TX,ACK
2023-08-23 15:32:50.435,0xFF,TX,ACK
2023-08-23 15:32:51.095,0xFF,TX,ACK
2023-08-23 15:32:51.621,0xFF,TX,ACK
2023-08-23 15:32:52.254,0xFF,TX,ACK
2023-08-23 15:32:52.794,0xFF,TX,ACK
2023-08-23 15:32:53.170,0xFF,TX,ACK
2023-08-23 15:32:53.470,0xFF,TX,ACK
2023-08-23 15:32:54.011,0xFF,TX,ACK
2023-08-23 15:32:54.281,0xFF,TX,ACK
2023-08-23 15:32:54.792,0xFF,TX,ACK
2023-08-23 15:32:55.378,0xFF,TX,ACK
2023-08-23 15:32:55.708,0xFF,TX,ACK
2023-08-23 15:32:56.309,0xFF,TX,ACK
2023-08-23 15:32:56.835,0xFF,TX,ACK
2023-08-23 15:32:57.226,0xFF,TX,ACK
2023-08-23 15:32:57.571,0xFF,TX,ACK
2023-08-23 15:32:58.022,0xFF,TX,ACK
2023-08-23 15:32:58.638,0xFF,TX,ACK
2023-08-23 15:32:59.149,0xFF,TX,ACK
2023-08-23 15:32:59.510,0xFF,TX,ACK
2023-08-23 15:32:59.840,0xFF,TX,ACK
2023-08-23 15:33:00.350,0xFF,TX,ACK
2023-08-23 15:33:00.892,0xFF,TX,ACK
2023-08-23 15:33:01.507,0xFF,TX,ACK
2023-08-23 15:33:01.883,0xFF,TX,ACK
2023-08-23 15:33:02.528,0xFF,TX,ACK
2023-08-23 15:33:03.159,0xFF,TX,ACK
2023-08-23 15:33:03.714,0xFF,TX,ACK
2023-08-23 15:33:04.211,0xFF,TX,ACK
2023-08-23 15:33:04.646,0xFF,TX,ACK
2023-08-23 15:33:05.097,0xFF,TX,ACK
2023-08-23 15:33:05.310,0xFF,TX,ACK
2023-08-23 15:33:05.604,0xFF,TX,ACK
2023-08-23 15:33:05.651,0xFF,TX,ACK
2023-08-23 15:33:05.663,0xFF,TX,ACK
2023-08-23 15:33:05.709,0xFF,TX,ACK
2023-08-23 15:33:06.011,0xFF,TX,ACK
2023-08-23 15:33:06.447,0xFF,TX,ACK
2023-08-23 15:33:06.882,0xFF,TX,ACK
2023-08-23 15:33:07.363,0xFF,TX,ACK
2023-08-23 15:33:07.634,0xFF,TX,ACK
2023-08-23 15:33:08.310,0xFF,TX,ACK
2023-08-23 15:33:08.804,0xFF,TX,ACK
2023-08-23 15:33:09.134,0xFF,TX,ACK
2023-08-23 15:33:09.705,0xFF,TX,ACK
2023-08-23 15:33:10.185,0xFF,TX,ACK
2023-08-23 15:33:10.636,0xFF,TX,ACK
2023-08-23 15:33:11.088,0xFF,TX,ACK
2023-08-23 15:33:11.343,0xFF,TX,ACK
2023-08-23 15:33:11.598,0xFF,TX,ACK
2023-08-23 15:33:11.989,0xFF,TX,ACK
2023-08-23 15:33:12.500,0xFF,TX,ACK
2023-08-23 15:33:12.770,0xFF,TX,ACK
2023-08-23 15:33:13.341,0xFF,TX,ACK
2023-08-23 15:33:13.897,0xFF,TX,ACK
2023-08-23 15:33:14.361,0xFF,TX,ACK
2023-08-23 15:33:14.781,0xFF,TX,ACK
2023-08-23 15:33:15.247,0xFF,TX,ACK
2023-08-23 15:33:15.502,0xFF,TX,ACK
2023-08-23 15:33:16.057,0xFF,TX,ACK
2023-08-23 15:33:16.418,0xFF,TX,ACK
2023-08-23 15:33:16.958,0xFF,TX,ACK
2023-08-23 15:33:17.394,0xFF,TX,ACK
2023-08-23 15:33:17.890,0xFF,TX,ACK
2023-08-23 15:33:18.327,0xFF,TX,ACK
2023-08-23 15:33:19.033,0xFF,TX,ACK
2023-08-23 15:33:19.559,0xFF,TX,ACK
2023-08-23 15:33:20.055,0xFF,TX,ACK
2023-08-23 15:33:20.340,0xFF,TX,ACK
2023-08-23 15:33:20.895,0xFF,TX,ACK
2023-08-23 15:33:21.571,0xFF,TX,ACK
2023-08-23 15:33:21.916,0xFF,TX,ACK
2023-08-23 15:33:22.276,0xFF,TX,ACK
2023-08-23 15:33:22.968,0xFF,TX,ACK
2023-08-23 15:33:23.553,0xFF,TX,ACK
2023-08-23 15:33:24.154,0xFF,TX,ACK
2023-08-23 15:33:24.544,0xFF,TX,ACK
2023-08-23 15:33:25.039,0xFF,TX,ACK
2023-08-23 15:33:25.536,0xFF,TX,ACK
2023-08-23 15:33:26.091,0xFF,TX,ACK
2023-08-23 15:33:26.842,0xFF,TX,ACK
2023-08-23 15:33:26.963,0xFF,TX,ACK
2023-08-23 15:33:27.056,0xFF,TX,ACK
2023-08-23 15:33:27.446,0xFF,TX,ACK
2023-08-23 15:33:27.958,0xFF,TX,ACK
2023-08-23 15:33:28.363,0xFF,TX,ACK
2023-08-23 15:33:28.411,0xFF,TX,ACK
2023-08-23 15:33:28.415,0xFF,TX,ACK
2023-08-23 15:33:28.739,0xFF,TX,ACK
2023-08-23 15:33:29.325,0xFF,TX,ACK
2023-08-23 15:33:29.493,0xFF,TX,ACK
2023-08-23 15:33:30.216,0xFF,TX,ACK
2023-08-23 15:33:30.607,0xFF,TX,ACK
2023-08-23 15:33:30.971,0xFF,TX,ACK
2023-08-23 15:33:31.212,0xFF,TX,ACK
2023-08-23 15:33:31.393,0xFF,TX,ACK
2023-08-23 15:33:31.757,0xFF,TX,ACK
2023-08-23 15:33:32.199,0xFF,TX,ACK
2023-08-23 15:33:32.256,0xFF,TX,ACK
2023-08-23 15:33:32.651,0xFF,TX,ACK
2023-08-23 15:33:33.104,0xFF,TX,ACK
2023-08-23 15:33:33.630,0xFF,TX,ACK
2023-08-23 15:33:34.184,0xFF,TX,ACK
